# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Copyright 2011, 2014 (C) Quranic Arabic Corpus (morphology, version 0.5)
#  Kais Dukes, sckd@leeds.ac.uk
#  License: GNU General Public License
#
#  The Quranic Arabic Corpus includes syntactic and morphological
#  annotation of the Quran, and builds on the verified Arabic text
#  distributed by the Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this file, but CHANGING IT IS NOT ALLOWED.
#
#  - This annotation can be used in any website or application,
#    provided its source (the Quranic Arabic Corpus) is clearly
#    indicated, and a link is made to http://corpus.quran.com to enable
#    users to keep track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all works
#    derived from or containing substantial portion of this file.
#
#  Please check updates at: http://corpus.quran.com/download

# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Tanzil Quran Text (Uthmani, version 1.0.2)
#  Copyright (C) 2008-2009 Tanzil.info
#  License: Creative Commons BY-ND 3.0 Unported
#
#  This copy of quran text is carefully produced, highly
#  verified and continuously monitored by a group of specialists
#  at Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this text, but CHANGING IT IS NOT ALLOWED.
#
#  - This quran text can be used in any website or application,
#    provided its source (Tanzil.info) is clearly indicated, and
#    a link is made to http://tanzil.info to enable users to keep
#    track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all files
#    derived from or containing substantial portion of this text.
#
#  Please check updates at: http://tanzil.info/updates/
#
#====================================================================

ChapterNo,VerseNo,TokenNo,SegmentNo,Segment,Lemma,Root
2,178,14,3,unthā,unthā,nth
2,178,15,1,fa,f,
2,178,15,2,man,man,
2,178,16,1,ʿufiya,ʿafā,ʿfū
2,178,17,1,la,l,
2,178,17,2,hu,,
2,178,18,1,min,min,
2,178,19,1,akhī,akh,khū
2,178,19,2,hi,,
2,178,20,1,shayon,shay,shī
2,178,21,1,fa,f,
2,178,21,2,ittibāʿun,ittibāʿ,tbʿ
2,178,22,1,bi,b,
2,178,22,2,al,,
2,178,22,3,maʿrūfi,maʿrūf,ʿrf
2,178,23,1,wa,,
2,178,23,2,adāon,adā,dī
2,178,24,1,ilay,ilā,
2,178,24,2,hi,,
2,178,25,1,bi,b,
2,178,25,2,iḥ'sānin,iḥ'sān,ḥsn
2,178,26,1,dhālika,dhālik,
2,178,27,1,takhfīfun,takhfīf,khff
2,178,28,1,min,min,
2,178,29,1,rabbi,rabb,rbb
2,178,29,2,kum,,
2,178,30,1,wa,,
2,178,30,2,raḥmatun,raḥmat,rḥm
2,178,31,1,fa,f,
2,178,31,2,mani,man,
2,178,32,1,iʿ'tadā,iʿ'tadā,ʿdū
2,178,33,1,baʿda,baʿd,bʿd
2,178,34,1,dhālika,dhālik,
2,178,35,1,fa,f,
2,178,35,2,la,l,
2,178,35,3,hu,,
2,178,36,1,ʿadhābun,ʿadhāb,ʿdhb
2,178,37,1,alīmun,alīm,lm
2,179,1,1,wa,,
2,179,1,2,la,l,
2,179,1,3,kum,,
2,179,2,1,fī,fī,
2,179,3,1,al,,
2,179,3,2,qiṣāṣi,qiṣāṣ,qṣṣ
2,179,4,1,ḥayatun,ḥayat,ḥyī
2,179,5,1,yā,yā,
2,179,5,2,ulī,ūlī,ūl
2,179,6,1,al,,
2,179,6,2,albābi,albāb,lbb
2,179,7,1,laʿalla,laʿall,
2,179,7,2,kum,,
2,179,8,1,tattaqu,ittaqā,qī
2,179,8,2,na,,
2,180,1,1,kutiba,kataba,ktb
2,180,2,1,ʿalay,ʿalā,
2,180,2,2,kum,,
2,180,3,1,idhā,idhā,
2,180,4,1,ḥaḍara,ḥaḍara,ḥḍr
2,180,5,1,aḥada,aḥad,ḥd
2,180,5,2,kumu,,
2,180,6,1,al,,
2,180,6,2,mawtu,mawt,mūt
2,180,7,1,in,in,
2,180,8,1,taraka,taraka,trk
2,180,9,1,khayran,khayr,khīr
2,180,10,1,al,,
2,180,10,2,waṣiyyatu,waṣiyyat,ṣī
2,180,11,1,li,l,
2,180,11,2,l,,
2,180,11,3,wālidayni,wālid,ld
2,180,12,1,wa,,
2,180,12,2,al,,
2,180,12,3,aqrabīna,aqrab,qrb
2,180,13,1,bi,b,
2,180,13,2,al,,
2,180,13,3,maʿrūfi,maʿrūf,ʿrf
2,180,14,1,ḥaqqan,ḥaqq,ḥqq
2,180,15,1,ʿalā,ʿalā,
2,180,16,1,al,,
2,180,16,2,muttaqīna,muttaqīn,qī
2,181,1,1,fa,f,
2,181,1,2,man,man,
2,181,2,1,baddala,baddala,bdl
2,181,2,2,hu,,
2,181,3,1,baʿda,baʿd,bʿd
2,181,3,2,mā,mā,
2,181,4,1,samiʿa,samiʿa,smʿ
2,181,4,2,hu,,
2,181,5,1,fa,f,
2,181,5,2,inna,inn,
2,181,5,3,mā,mā,
2,181,6,1,ith'mu,ith'm,thm
2,181,6,2,hu,,
2,181,7,1,ʿalā,ʿalā,
2,181,8,1,alladhīna,alladhī,
2,181,9,1,yubaddilu,baddala,bdl
2,181,9,2,na,,
2,181,9,3,hu,,
2,181,10,1,inna,inn,
2,181,11,1,allaha,allah,lh
2,181,12,1,samīʿun,samīʿ,smʿ
2,181,13,1,ʿalīmun,ʿalīm,ʿlm
2,182,1,1,fa,f,
2,182,1,2,man,man,
2,182,2,1,khāfa,khāfa,khūf
2,182,3,1,min,min,
2,182,4,1,mūṣin,mūṣ,ṣī
2,182,5,1,janafan,janaf,jnf
2,182,6,1,aw,aw,
2,182,7,1,ith'man,ith'm,thm
2,182,8,1,fa,f,
2,182,8,2,aṣlaḥa,aṣlaḥa,ṣlḥ
2,182,9,1,bayna,bayn,bīn
2,182,9,2,hum,,
2,182,10,1,fa,f,
2,182,10,2,lā,lā,
2,182,11,1,ith'ma,ith'm,thm
2,182,12,1,ʿalay,ʿalā,
2,182,12,2,hi,,
2,182,13,1,inna,inn,
2,182,14,1,allaha,allah,lh
2,182,15,1,ghafūrun,ghafūr,ghfr
2,182,16,1,raḥīmun,raḥīm,rḥm
2,183,1,1,yā,yā,
2,183,1,2,ayyuhā,ayyuhā,
2,183,2,1,alladhīna,alladhī,
2,183,3,1,āmanu,āmana,mn
2,183,3,2,w,,
2,183,4,1,kutiba,kataba,ktb
2,183,5,1,ʿalay,ʿalā,
2,183,5,2,kumu,,
2,183,6,1,al,,
2,183,6,2,ṣiyāmu,ṣiyām,ṣūm
2,183,7,1,ka,k,
2,183,7,2,mā,mā,
2,183,8,1,kutiba,kataba,ktb
2,183,9,1,ʿalā,ʿalā,
2,183,10,1,alladhīna,alladhī,
2,183,11,1,min,min,
2,183,12,1,qabli,qabl,qbl
2,183,12,2,kum,,
2,183,13,1,laʿalla,laʿall,
2,183,13,2,kum,,
2,183,14,1,tattaqu,ittaqā,qī
2,183,14,2,na,,
2,184,1,1,ayyāman,yawm,īūm
2,184,2,1,maʿdūdātin,maʿdūdat,ʿdd
2,184,3,1,fa,f,
2,184,3,2,man,man,
2,184,4,1,kāna,kāna,kūn
2,184,5,1,min,min,
2,184,5,2,kum,,
2,184,6,1,marīḍan,marīḍ,mrḍ
2,184,7,1,aw,aw,
2,184,8,1,ʿalā,ʿalā,
2,184,9,1,safarin,safar,sfr
2,184,10,1,fa,f,
2,184,10,2,ʿiddatun,ʿiddat,ʿdd
2,184,11,1,min,min,
2,184,12,1,ayyāmin,yawm,īūm
2,184,13,1,ukhara,ākhar,khr
2,184,14,1,wa,,
2,184,14,2,ʿalā,ʿalā,
2,184,15,1,alladhīna,alladhī,
2,184,16,1,yuṭīqu,yuṭīqu,ṭūq
2,184,16,2,na,,
2,184,16,3,hu,,
2,184,17,1,fid'yatun,fid'yat,fdī
2,184,18,1,ṭaʿāmu,ṭaʿām,ṭʿm
2,184,19,1,mis'kīnin,mis'kīn,skn
2,184,20,1,fa,f,
2,184,20,2,man,man,
2,184,21,1,taṭawwaʿa,taṭawwaʿa,ṭūʿ
2,184,22,1,khayran,khayr,khīr
2,184,23,1,fa,f,
2,184,23,2,huwa,,
2,184,24,1,khayrun,khayr,khīr
2,184,25,1,la,l,
2,184,25,2,hu,,
2,184,26,1,wa,,
2,184,26,2,an,an,
2,184,27,1,taṣūmu,yaṣum,ṣūm
2,184,27,2,w,,
2,184,28,1,khayrun,khayr,khīr
2,184,29,1,la,l,
2,184,29,2,kum,,
2,184,30,1,in,in,
2,184,31,1,kun,kāna,kūn
2,184,31,2,tum,,
2,184,32,1,taʿlamu,ʿalima,ʿlm
2,184,32,2,na,,
2,185,1,1,shahru,shahr,shhr
2,185,2,1,ramaḍāna,ramaḍān,
2,185,3,1,alladhī,alladhī,
2,185,4,1,unzila,anzala,nzl
2,185,5,1,fī,fī,
2,185,5,2,hi,,
2,185,6,1,al,,
2,185,6,2,qur'ānu,qur'ān,qr
2,185,7,1,hudan,hudan,hdī
2,185,8,1,li,l,
2,185,8,2,l,,
2,185,8,3,nāsi,nās,nūs
2,185,9,1,wa,,
2,185,9,2,bayyinātin,bayyinat,bīn
2,185,10,1,mina,min,
2,185,11,1,al,,
2,185,11,2,hudā,hudan,hdī
2,185,12,1,wa,,
2,185,12,2,al,,
2,185,12,3,fur'qāni,fur'qān,frq
2,185,13,1,fa,f,
2,185,13,2,man,man,
2,185,14,1,shahida,shahida,shhd
2,185,15,1,min,min,
2,185,15,2,kumu,,
2,185,16,1,al,,
2,185,16,2,shahra,shahr,shhr
2,185,17,1,fa,f,
2,185,17,2,l,,
2,185,17,3,yaṣum,yaṣum,ṣūm
2,185,17,4,hu,,
2,185,18,1,wa,,
2,185,18,2,man,man,
2,185,19,1,kāna,kāna,kūn
2,185,20,1,marīḍan,marīḍ,mrḍ
2,185,21,1,aw,aw,
2,185,22,1,ʿalā,ʿalā,
2,185,23,1,safarin,safar,sfr
2,185,24,1,fa,f,
2,185,24,2,ʿiddatun,ʿiddat,ʿdd
2,185,25,1,min,min,
2,185,26,1,ayyāmin,yawm,īūm
2,185,27,1,ukhara,ākhar,khr
2,185,28,1,yurīdu,arāda,rūd
2,185,29,1,allahu,allah,lh
2,185,30,1,bi,b,
2,185,30,2,kumu,,
2,185,31,1,al,,
2,185,31,2,yus'ra,yus'r,īsr
2,185,32,1,wa,,
2,185,32,2,lā,lā,
2,185,33,1,yurīdu,arāda,rūd
2,185,34,1,bi,b,
2,185,34,2,kumu,,
2,185,35,1,al,,
2,185,35,2,ʿus'ra,ʿus'r,ʿsr
2,185,36,1,wa,,
2,185,36,2,li,,
2,185,36,3,tuk'milu,akmal,kml
2,185,36,4,w,,
2,185,37,1,al,,
2,185,37,2,ʿiddata,ʿiddat,ʿdd
2,185,38,1,wa,,
2,185,38,2,li,,
2,185,38,3,tukabbiru,kabbir,kbr
2,185,38,4,w,,
2,185,39,1,allaha,allah,lh
2,185,40,1,ʿalā,ʿalā,
2,185,41,1,mā,mā,
2,185,42,1,hadā,hadā,hdī
2,185,42,2,kum,,
2,185,43,1,wa,,
2,185,43,2,laʿalla,laʿall,
2,185,43,3,kum,,
2,185,44,1,tashkuru,shakara,shkr
2,185,44,2,na,,
2,186,1,1,wa,,
2,186,1,2,idhā,idhā,
2,186,2,1,sa-ala,sa-ala,sl
2,186,2,2,ka,,
2,186,3,1,ʿibādi,ʿabd,ʿbd
2,186,3,2,,,
2,186,4,1,ʿanni,ʿan,
2,186,4,2,,,
2,186,5,1,fa,f,
2,186,5,2,inni,inn,
2,186,5,3,,,
2,186,6,1,qarībun,qarīb,qrb
2,186,7,1,ujību,ujībat,jūb
2,186,8,1,daʿwata,daʿwat,dʿū
2,186,9,1,al,,
2,186,9,2,dāʿi,dāʿ,dʿū
2,186,10,1,idhā,idhā,
2,186,11,1,daʿa,daʿā,dʿū
2,186,11,2,,,
2,186,11,3,ni,,
2,186,12,1,fa,f,
2,186,12,2,l,,
2,186,12,3,yastajību,is'tajāba,jūb
2,186,12,4,w,,
2,186,13,1,li,l,
2,186,13,2,,,
2,186,14,1,wa,,
2,186,14,2,l,,
2,186,14,3,yu'minu,āmana,mn
2,186,14,4,w,,
2,186,15,1,bi,b,
2,186,15,2,,,
2,186,16,1,laʿalla,laʿall,
2,186,16,2,hum,,
2,186,17,1,yarshudu,yarshudu,rshd
2,186,17,2,na,,
2,187,1,1,uḥilla,aḥalla,ḥll
2,187,2,1,la,l,
2,187,2,2,kum,,
2,187,3,1,laylata,laylat,līl
2,187,4,1,al,,
2,187,4,2,ṣiyāmi,ṣiyām,ṣūm
2,187,5,1,al,,
2,187,5,2,rafathu,rafath,rfth
2,187,6,1,ilā,ilā,
2,187,7,1,nisāi,nisā,nsū
2,187,7,2,kum,,
2,187,8,1,hunna,,
2,187,9,1,libāsun,libās,lbs
2,187,10,1,la,l,
2,187,10,2,kum,,
2,187,11,1,wa,,
2,187,11,2,antum,,
2,187,12,1,libāsun,libās,lbs
2,187,13,1,la,l,
2,187,13,2,hunna,,
2,187,14,1,ʿalima,ʿalima,ʿlm
2,187,15,1,allahu,allah,lh
2,187,16,1,anna,ann,
2,187,16,2,kum,,
2,187,17,1,kun,kāna,kūn
2,187,17,2,tum,,
2,187,18,1,takhtānu,yakhtānu,khūn
2,187,18,2,na,,
2,187,19,1,anfusa,nafs,nfs
2,187,19,2,kum,,
2,187,20,1,fa,f,
2,187,20,2,tāba,tāba,tūb
2,187,21,1,ʿalay,ʿalā,
2,187,21,2,kum,,
2,187,22,1,wa,,
2,187,22,2,ʿafā,ʿafā,ʿfū
2,187,23,1,ʿan,ʿan,
2,187,23,2,kum,,
2,187,24,1,fa,f,
2,187,24,2,al,,
2,187,24,3,āna,ān,
2,187,25,1,bāshiru,bāshiru,bshr
2,187,25,2,,,
2,187,25,3,hunna,,
2,187,26,1,wa,,
2,187,26,2,ib'taghu,ib'taghā,bghī
2,187,26,3,w,,
2,187,27,1,mā,mā,
2,187,28,1,kataba,kataba,ktb
2,187,29,1,allahu,allah,lh
2,187,30,1,la,l,
2,187,30,2,kum,,
2,187,31,1,wa,,
2,187,31,2,kulu,akala,kl
2,187,31,3,w,,
2,187,32,1,wa,,
2,187,32,2,ish'rabu,shariba,shrb
2,187,32,3,w,,
2,187,33,1,ḥattā,ḥattā,
2,187,34,1,yatabayyana,tabayyana,bīn
2,187,35,1,la,l,
2,187,35,2,kumu,,
2,187,36,1,al,,
2,187,36,2,khayṭu,khayṭ,khīṭ
2,187,37,1,al,,
2,187,37,2,abyaḍu,abyaḍ,bīḍ
2,187,38,1,mina,min,
2,187,39,1,al,,
2,187,39,2,khayṭi,khayṭ,khīṭ
2,187,40,1,al,,
2,187,40,2,aswadi,aswad,sūd
2,187,41,1,mina,min,
2,187,42,1,al,,
2,187,42,2,fajri,fajr,fjr
2,187,43,1,thumma,thumm,
2,187,44,1,atimmu,atamma,tmm
2,187,44,2,w,,
2,187,45,1,al,,
2,187,45,2,ṣiyāma,ṣiyām,ṣūm
2,187,46,1,ilā,ilā,
2,187,47,1,alla,,
2,187,47,2,y'li,layl,līl
2,187,48,1,wa,,
2,187,48,2,lā,lā,
2,187,49,1,tubāshiru,bāshiru,bshr
2,187,49,2,,,
2,187,49,3,hunna,,
2,187,50,1,wa,,
2,187,50,2,antum,,
2,187,51,1,ʿākifūna,ʿākif,ʿkf
2,187,52,1,fī,fī,
2,187,53,1,al,,
2,187,53,2,masājidi,masjid,sjd
2,187,54,1,til'ka,dhālik,
2,187,55,1,ḥudūdu,ḥudūd,ḥdd
2,187,56,1,allahi,allah,lh
2,187,57,1,fa,f,
2,187,57,2,lā,lā,
2,187,58,1,taqrabu,yaqrabu,qrb
2,187,58,2,,,
2,187,58,3,hā,,
2,187,59,1,ka,k,
2,187,59,2,dhālika,dhālik,
2,187,60,1,yubayyinu,bayyanu,bīn
2,187,61,1,allahu,allah,lh
2,187,62,1,āyāti,āyat,yī
2,187,62,2,hi,,
2,187,63,1,li,l,
2,187,63,2,l,,
2,187,63,3,nāsi,nās,nūs
2,187,64,1,laʿalla,laʿall,
2,187,64,2,hum,,
2,187,65,1,yattaqu,ittaqā,qī
2,187,65,2,na,,
2,188,1,1,wa,,
2,188,1,2,lā,lā,
2,188,2,1,takulu,akala,kl
2,188,2,2,wā,,
2,188,3,1,amwāla,māl,mūl
2,188,3,2,kum,,
2,188,4,1,bayna,bayn,bīn
2,188,4,2,kum,,
2,188,5,1,bi,b,
2,188,5,2,al,,
2,188,5,3,bāṭili,bāṭil,bṭl
2,188,6,1,wa,,
2,188,6,2,tud'lu,adlā,dlū
2,188,6,3,w,,
2,188,7,1,bi,b,
2,188,7,2,hā,,
2,188,8,1,ilā,ilā,
2,188,9,1,al,,
2,188,9,2,ḥukkāmi,ḥukkām,ḥkm
2,188,10,1,li,,
2,188,10,2,takulu,akala,kl
2,188,10,3,w,,
2,188,11,1,farīqan,farīq,frq
2,188,12,1,min,min,
2,188,13,1,amwāli,māl,mūl
2,188,14,1,al,,
2,188,14,2,nāsi,nās,nūs
2,188,15,1,bi,b,
2,188,15,2,al,,
2,188,15,3,ith'mi,ith'm,thm
2,188,16,1,wa,,
2,188,16,2,antum,,
2,188,17,1,taʿlamu,ʿalima,ʿlm
2,188,17,2,na,,
2,189,1,1,yasalu,sa-ala,sl
2,189,1,2,na,,
2,189,1,3,ka,,
2,189,2,1,ʿani,ʿan,
2,189,3,1,al,,
2,189,3,2,ahillati,ahillat,hll
2,189,4,1,qul,qāla,qūl
2,189,5,1,hiya,,
2,189,6,1,mawāqītu,mīqāt,qt
2,189,7,1,li,l,
2,189,7,2,l,,
2,189,7,3,nāsi,nās,nūs
2,189,8,1,wa,,
2,189,8,2,al,,
2,189,8,3,ḥajji,ḥajj,ḥjj
2,189,9,1,wa,,
2,189,9,2,laysa,laysa,līs
2,189,10,1,al,,
2,189,10,2,birru,birr,brr
2,189,11,1,bi,b,
2,189,11,2,an,an,
2,189,12,1,tatu,atā,tī
2,189,12,2,w,,
2,189,13,1,al,,
2,189,13,2,buyūta,bayt,bīt
2,189,14,1,min,min,
2,189,15,1,ẓuhūri,ẓahr,ẓhr
2,189,15,2,hā,,
2,189,16,1,wa,,
2,189,16,2,lākinna,lākinn,
2,189,17,1,al,,
2,189,17,2,birra,birr,brr
2,189,18,1,mani,man,
2,189,19,1,ittaqā,ittaqā,qī
2,189,20,1,wa,,
2,189,20,2,'tu,atā,tī
2,189,20,3,w,,
2,189,21,1,al,,
2,189,21,2,buyūta,bayt,bīt
2,189,22,1,min,min,
2,189,23,1,abwābi,bāb,būb
2,189,23,2,hā,,
2,189,24,1,wa,,
2,189,24,2,uttaqu,ittaqā,qī
2,189,24,3,w,,
2,189,25,1,allaha,allah,lh
2,189,26,1,laʿalla,laʿall,
2,189,26,2,kum,,
2,189,27,1,tuf'liḥu,aflaḥa,flḥ
2,189,27,2,na,,
2,190,1,1,wa,,
2,190,1,2,qātilu,qātala,qtl
2,190,1,3,w,,
2,190,2,1,fī,fī,
2,190,3,1,sabīli,sabīl,sbl
2,190,4,1,allahi,allah,lh
2,190,5,1,alladhīna,alladhī,
2,190,6,1,yuqātilu,qātala,qtl
2,190,6,2,na,,
2,190,6,3,kum,,
2,190,7,1,wa,,
2,190,7,2,lā,lā,
2,190,8,1,taʿtadu,iʿ'tadā,ʿdū
2,190,8,2,wā,,
2,190,9,1,inna,inn,
2,190,10,1,allaha,allah,lh
2,190,11,1,lā,lā,
2,190,12,1,yuḥibbu,aḥbab,ḥbb
2,190,13,1,al,,
2,190,13,2,muʿ'tadīna,muʿ'tadīn,ʿdū
2,191,1,1,wa,,
2,191,1,2,uq'tulu,qatala,qtl
2,191,1,3,,,
2,191,1,4,hum,,
2,191,2,1,ḥaythu,ḥayth,ḥīth
2,191,3,1,thaqif,thuqifu,thqf
2,191,3,2,tumū,,
2,191,3,3,hum,,
2,191,4,1,wa,,
2,191,4,2,akhriju,akhraja,khrj
2,191,4,3,,,
2,191,4,4,hum,,
2,191,5,1,min,min,
2,191,6,1,ḥaythu,ḥayth,ḥīth
2,191,7,1,akhraju,akhraja,khrj
2,191,7,2,,,
2,191,7,3,kum,,
2,191,8,1,wa,,
2,191,8,2,al,,
2,191,8,3,fit'natu,fit'nat,ftn
2,191,9,1,ashaddu,ashadd,shdd
2,191,10,1,mina,min,
2,191,11,1,al,,
2,191,11,2,qatli,qatl,qtl
2,191,12,1,wa,,
2,191,12,2,lā,lā,
2,191,13,1,tuqātilu,qātala,qtl
2,191,13,2,,,
2,191,13,3,hum,,
2,191,14,1,ʿinda,ʿind,ʿnd
2,191,15,1,al,,
2,191,15,2,masjidi,masjid,sjd
2,191,16,1,al,,
2,191,16,2,ḥarāmi,ḥarām,ḥrm
2,191,17,1,ḥattā,ḥattā,
2,191,18,1,yuqātilu,qātala,qtl
2,191,18,2,,,
2,191,18,3,kum,,
2,191,19,1,fī,fī,
2,191,19,2,hi,,
2,191,20,1,fa,f,
2,191,20,2,in,in,
2,191,21,1,qātalu,qātala,qtl
2,191,21,2,,,
2,191,21,3,kum,,
2,191,22,1,fa,f,
2,191,22,2,uq'tulu,qatala,qtl
2,191,22,3,,,
2,191,22,4,hum,,
2,191,23,1,ka,k,
2,191,23,2,dhālika,dhālik,
2,191,24,1,jazāu,jazā,jzī
2,191,25,1,al,,
2,191,25,2,kāfirīna,kāfirūn,kfr
2,192,1,1,fa,f,
2,192,1,2,ini,in,
2,192,2,1,intaha,intahā,nhī
2,192,2,2,w',,
2,192,3,1,fa,f,
2,192,3,2,inna,inn,
2,192,4,1,allaha,allah,lh
2,192,5,1,ghafūrun,ghafūr,ghfr
2,192,6,1,raḥīmun,raḥīm,rḥm
2,193,1,1,wa,,
2,193,1,2,qātilu,qātala,qtl
2,193,1,3,,,
2,193,1,4,hum,,
2,193,2,1,ḥattā,ḥattā,
2,193,3,1,lā,lā,
2,193,4,1,takūna,kāna,kūn
2,193,5,1,fit'natun,fit'nat,ftn
2,193,6,1,wa,,
2,193,6,2,yakūna,kāna,kūn
2,193,7,1,al,,
2,193,7,2,dīnu,dīn,dīn
2,193,8,1,li,l,
2,193,8,2,lahi,allah,lh
2,193,9,1,fa,f,
2,193,9,2,ini,in,
2,193,10,1,intaha,intahā,nhī
2,193,10,2,w',,
2,193,11,1,fa,f,
2,193,11,2,lā,lā,
2,193,12,1,ʿud'wāna,ʿud'wān,ʿdū
2,193,13,1,illā,illā,
2,193,14,1,ʿalā,ʿalā,
2,193,15,1,al,,
2,193,15,2,ẓālimīna,ẓālim,ẓlm
2,194,1,1,al,,
2,194,1,2,shahru,shahr,shhr
2,194,2,1,al,,
2,194,2,2,ḥarāmu,ḥarām,ḥrm
2,194,3,1,bi,b,
2,194,3,2,al,,
2,194,3,3,shahri,shahr,shhr
2,194,4,1,al,,
2,194,4,2,ḥarāmi,ḥarām,ḥrm
2,194,5,1,wa,,
2,194,5,2,al,,
2,194,5,3,ḥurumātu,ḥurumāt,ḥrm
2,194,6,1,qiṣāṣun,qiṣāṣ,qṣṣ
2,194,7,1,fa,f,
2,194,7,2,mani,man,
2,194,8,1,iʿ'tadā,iʿ'tadā,ʿdū
2,194,9,1,ʿalay,ʿalā,
2,194,9,2,kum,,
2,194,10,1,fa,f,
2,194,10,2,iʿ'tadu,iʿ'tadā,ʿdū
2,194,10,3,w,,
2,194,11,1,ʿalay,ʿalā,
2,194,11,2,hi,,
2,194,12,1,bi,b,
2,194,12,2,mith'li,mith'l,mthl
2,194,13,1,mā,mā,
2,194,14,1,iʿ'tadā,iʿ'tadā,ʿdū
2,194,15,1,ʿalay,ʿalā,
2,194,15,2,kum,,
2,194,16,1,wa,,
2,194,16,2,uttaqu,ittaqā,qī
2,194,16,3,w,,
2,194,17,1,allaha,allah,lh
2,194,18,1,wa,,
2,194,18,2,iʿ'lamu,ʿalima,ʿlm
2,194,18,3,wā,,
2,194,19,1,anna,ann,
2,194,20,1,allaha,allah,lh
2,194,21,1,maʿa,maʿ,
2,194,22,1,al,,
2,194,22,2,muttaqīna,muttaqīn,qī
2,195,1,1,wa,,
2,195,1,2,anfiqu,anfaqa,nfq
2,195,1,3,w,,
2,195,2,1,fī,fī,
2,195,3,1,sabīli,sabīl,sbl
2,195,4,1,allahi,allah,lh
2,195,5,1,wa,,
2,195,5,2,lā,lā,
2,195,6,1,tul'qu,alqā,lqī
2,195,6,2,w,,
2,195,7,1,bi,b,
2,195,7,2,aydī,yad,īdī
2,195,7,3,kum,,
2,195,8,1,ilā,ilā,
2,195,9,1,al,,
2,195,9,2,tahlukati,tahlukat,hlk
2,195,10,1,wa,,
2,195,10,2,aḥsinu,aḥsana,ḥsn
2,195,10,3,wā,,
2,195,11,1,inna,inn,
2,195,12,1,allaha,allah,lh
2,195,13,1,yuḥibbu,aḥbab,ḥbb
2,195,14,1,al,,
2,195,14,2,muḥ'sinīna,muḥ'sin,ḥsn
2,196,1,1,wa,,
2,196,1,2,atimmu,atamma,tmm
2,196,1,3,w,,
2,196,2,1,al,,
2,196,2,2,ḥajja,ḥajj,ḥjj
2,196,3,1,wa,,
2,196,3,2,al,,
2,196,3,3,ʿum'rata,ʿum'rat,ʿmr
2,196,4,1,li,l,
2,196,4,2,lahi,allah,lh
2,196,5,1,fa,f,
2,196,5,2,in,in,
2,196,6,1,uḥ'ṣir,uḥ'ṣiru,ḥṣr
2,196,6,2,tum,,
2,196,7,1,fa,f,
2,196,7,2,mā,mā,
2,196,8,1,is'taysara,is'taysara,īsr
2,196,9,1,mina,min,
2,196,10,1,al,,
2,196,10,2,hadyi,hadī,hdī
2,196,11,1,wa,,
2,196,11,2,lā,lā,
2,196,12,1,taḥliqu,taḥliqu,ḥlq
2,196,12,2,w,,
2,196,13,1,ruūsa,ras,rs
2,196,13,2,kum,,
2,196,14,1,ḥattā,ḥattā,
2,196,15,1,yablugha,balagha,blgh
2,196,16,1,al,,
2,196,16,2,hadyu,hadī,hdī
2,196,17,1,maḥilla,maḥill,ḥll
2,196,17,2,hu,,
2,196,18,1,fa,f,
2,196,18,2,man,man,
2,196,19,1,kāna,kāna,kūn
2,196,20,1,min,min,
2,196,20,2,kum,,
2,196,21,1,marīḍan,marīḍ,mrḍ
2,196,22,1,aw,aw,
2,196,23,1,bi,b,
2,196,23,2,hi,,
2,196,24,1,adhan,adhan,dhī
2,196,25,1,min,min,
2,196,26,1,rasi,ras,rs
2,196,26,2,hi,,
2,196,27,1,fa,f,
2,196,27,2,fid'yatun,fid'yat,fdī
2,196,28,1,min,min,
2,196,29,1,ṣiyāmin,ṣiyām,ṣūm
2,196,30,1,aw,aw,
2,196,31,1,ṣadaqatin,ṣadaqat,ṣdq
2,196,32,1,aw,aw,
2,196,33,1,nusukin,nusuk,nsk
2,196,34,1,fa,f,
2,196,34,2,idhā,idhā,
2,196,35,1,amin,amina,mn
2,196,35,2,tum,,
2,196,36,1,fa,f,
2,196,36,2,man,man,
2,196,37,1,tamattaʿa,tamattaʿa,mtʿ
2,196,38,1,bi,b,
2,196,38,2,al,,
2,196,38,3,ʿum'rati,ʿum'rat,ʿmr
2,196,39,1,ilā,ilā,
2,196,40,1,al,,
2,196,40,2,ḥajji,ḥajj,ḥjj
2,196,41,1,fa,f,
2,196,41,2,mā,mā,
2,196,42,1,is'taysara,is'taysara,īsr
2,196,43,1,mina,min,
2,196,44,1,al,,
2,196,44,2,hadyi,hadī,hdī
2,196,45,1,fa,f,
2,196,45,2,man,man,
2,196,46,1,lam,lam,
2,196,47,1,yajid,wajada,jd
2,196,48,1,fa,f,
2,196,48,2,ṣiyāmu,ṣiyām,ṣūm
2,196,49,1,thalāthati,thalāthat,thlth
2,196,50,1,ayyāmin,yawm,īūm
2,196,51,1,fī,fī,
2,196,52,1,al,,
